threshold,tp,fp,fn,tn,Amount_tp_sum,precision,recall,fp_to_tp,accuracy,F1,specificity,fpr,Amount_weighted_recall
0.0,3.0,5214.0,0,0,768.9300000000001,0.0005750431282346176,1.0,1738.0,0.0005750431282346176,0.0011494252873563218,0.0,1.0,1.0
0.01,3.0,9.0,0,5205,768.9300000000001,0.25,1.0,3.0,0.9982748706152962,0.4,0.9982738780207134,0.0017261219792865656,1.0
0.02,2.0,4.0,1,5210,239.93000000000006,0.3333333333333333,0.6666666666666666,2.0,0.9990415947862756,0.4444444444444444,0.9992328346758726,0.0007671653241273502,0.312031004122612
0.03,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.04,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.05,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.06,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.07,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.08,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.09,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.1,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.11,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.12,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.13,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.14,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.15,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.16,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.17,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.18,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.19,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.2,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.21,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.22,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.23,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.24,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.25,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.26,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.27,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.28,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.29,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.3,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.31,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.32,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.33,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.34,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.35000000000000003,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.36,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.37,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.38,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.39,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.4,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.41000000000000003,2.0,2.0,1,5212,239.93000000000006,0.5,0.6666666666666666,1.0,0.9994249568717654,0.5714285714285714,0.9996164173379364,0.00038358266206361957,0.312031004122612
0.42,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.43,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.44,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.45,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.46,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.47000000000000003,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.48,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.49,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.5,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.51,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.52,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.53,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.54,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.55,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
0.56,2.0,1.0,1,5213,239.93000000000006,0.6666666666666666,0.6666666666666666,0.5,0.9996166379145103,0.6666666666666666,0.9998082086689681,0.0001917913310318653,0.312031004122612
