n_estimators,auc,aucpr,error,logloss
140,0.936038,0.667496,0.000575,0.006529
141,0.938307,0.667525,0.000575,0.006387
142,0.938307,0.667525,0.000575,0.006243
143,0.938307,0.667525,0.000575,0.00611
144,0.938307,0.667525,0.000575,0.005987
145,0.936101,0.667496,0.000575,0.005871
146,0.94892,0.667706,0.000575,0.005752
147,0.948536,0.667699,0.000575,0.00564
148,0.948344,0.667695,0.000575,0.005536
149,0.943422,0.667606,0.000575,0.005432
150,0.971551,0.668529,0.000575,0.005329
151,0.978839,0.669165,0.000575,0.005231
152,0.978008,0.669071,0.000575,0.005127
153,0.978008,0.669071,0.000575,0.005037
154,0.974556,0.668747,0.000575,0.004953
155,0.973085,0.668634,0.000575,0.004874
156,0.973469,0.668662,0.000575,0.004786
157,0.969249,0.533239,0.000575,0.004708
158,0.9665,0.476467,0.000575,0.004635
159,0.967715,0.476527,0.000575,0.004552
160,0.978967,0.477407,0.000575,0.004476
161,0.976729,0.477165,0.000575,0.004414
162,0.971743,0.476762,0.000575,0.004349
163,0.970912,0.476708,0.000575,0.004277
164,0.974556,0.47697,0.000575,0.004205
165,0.974939,0.477002,0.000575,0.004142
166,0.983698,0.47814,0.000575,0.004079
167,0.983762,0.478153,0.000575,0.004019
168,0.986127,0.478709,0.000575,0.003964
169,0.987022,0.478973,0.000575,0.003903
170,0.986383,0.478781,0.000575,0.003856
171,0.985807,0.478623,0.000575,0.003802
172,0.985807,0.478623,0.000575,0.003757
173,0.98747,0.479119,0.000575,0.003702
174,0.98683,0.478913,0.000575,0.003664
175,0.986575,0.478837,0.000575,0.003617
176,0.98568,0.47859,0.000575,0.003582
177,0.987406,0.479097,0.000575,0.003532
178,0.986575,0.478837,0.000383,0.003497
179,0.986063,0.478692,0.000383,0.003465
180,0.988045,0.479322,0.000383,0.003415
181,0.987342,0.479076,0.000383,0.003383
182,0.988109,0.479346,0.000383,0.003348
183,0.988045,0.479322,0.000383,0.003319
184,0.988876,0.479653,0.000383,0.003293
185,0.989771,0.48007,0.000383,0.003254
186,0.990219,0.480306,0.000383,0.003214
187,0.990155,0.480271,0.000383,0.003188
188,0.989899,0.480135,0.000383,0.003164
189,0.990091,0.480237,0.000383,0.003127
190,0.989963,0.480169,0.000383,0.003105
191,0.992137,0.481624,0.000383,0.003071
192,0.992137,0.481624,0.000383,0.003042
193,0.99252,0.481969,0.000383,0.003014
194,0.992456,0.481909,0.000383,0.002995
195,0.992264,0.481735,0.000383,0.002974
196,0.992712,0.482155,0.000383,0.002946
197,0.993032,0.482487,0.000383,0.002913
198,0.992968,0.482418,0.000383,0.002894
199,0.992712,0.482155,0.000383,0.002879
200,0.992648,0.482092,0.000383,0.002855
201,0.992584,0.48203,0.000383,0.002837
202,0.992392,0.48185,0.000383,0.002821
203,0.99284,0.482284,0.000383,0.002795
204,0.992968,0.482418,0.000383,0.002774
205,0.993223,0.482701,0.000383,0.00275
206,0.993159,0.482628,0.000383,0.002731
207,0.993351,0.482851,0.000383,0.002711
208,0.993799,0.483423,0.000383,0.002683
209,0.993863,0.483511,0.000383,0.00266
210,0.993799,0.483423,0.000383,0.002657
211,0.993799,0.483423,0.000383,0.002645
212,0.993863,0.483511,0.000383,0.002623
213,0.993927,0.483602,0.000383,0.002609
214,0.993863,0.483511,0.000383,0.002596
215,0.994054,0.483788,0.000383,0.002577
216,0.993991,0.483694,0.000383,0.002562
217,0.993927,0.483602,0.000383,0.002554
218,0.994054,0.483788,0.000383,0.002532
219,0.993927,0.483602,0.000383,0.002515
220,0.994182,0.483983,0.000383,0.002497
221,0.994054,0.483788,0.000383,0.002491
222,0.994374,0.484291,0.000383,0.002471
223,0.994438,0.484399,0.000383,0.002456
224,0.994502,0.484509,0.000383,0.00244
225,0.99463,0.484737,0.000383,0.002429
226,0.994694,0.484855,0.000383,0.002412
227,0.99463,0.484737,0.000383,0.002403
228,0.994886,0.485226,0.000383,0.002388
229,0.994822,0.4851,0.000383,0.002379
230,0.99495,0.485357,0.000383,0.002365
231,0.995141,0.485767,0.000383,0.002349
232,0.995141,0.485767,0.000383,0.002342
233,0.995141,0.485767,0.000383,0.00233
234,0.995333,0.486212,0.000383,0.002318
235,0.995141,0.485767,0.000383,0.002308
236,0.995461,0.486528,0.000383,0.002297
237,0.995461,0.486528,0.000383,0.002288
238,0.995333,0.486212,0.000383,0.002282
239,0.995589,0.486863,0.000383,0.002264
240,0.995653,0.487038,0.000383,0.002252
241,0.995589,0.486863,0.000383,0.002247
242,0.995589,0.486863,0.000383,0.002243
243,0.995589,0.486863,0.000383,0.002235
244,0.995781,0.487404,0.000383,0.002227
245,0.995781,0.487404,0.000383,0.002219
246,0.995845,0.487595,0.000383,0.002206
247,0.996036,0.488205,0.000383,0.002197
248,0.995972,0.487995,0.000383,0.002194
249,0.995972,0.487995,0.000383,0.002189
250,0.995972,0.544425,0.000383,0.002178
251,0.995908,0.487792,0.000383,0.002176
252,0.995781,0.487404,0.000383,0.002178
253,0.995717,0.487218,0.000383,0.002179
254,0.995781,0.487404,0.000383,0.002175
255,0.995653,0.487038,0.000383,0.002176
256,0.995717,0.487218,0.000383,0.002169
257,0.995717,0.487218,0.000383,0.002167
258,0.995781,0.543851,0.000383,0.002162
259,0.995781,0.543851,0.000383,0.002152
260,0.995717,0.487218,0.000383,0.002151
261,0.995845,0.544037,0.000383,0.002139
262,0.995845,0.544037,0.000383,0.002131
263,0.995781,0.543851,0.000383,0.002131
264,0.995845,0.544037,0.000383,0.002122
265,0.995972,0.544425,0.000383,0.002113
266,0.995972,0.544425,0.000383,0.002114
267,0.995908,0.544228,0.000383,0.002114
268,0.995908,0.544228,0.000383,0.002111
269,0.9961,0.544838,0.000383,0.002104
270,0.996164,0.545055,0.000383,0.002098
271,0.996164,0.545055,0.000383,0.002091
272,0.996164,0.545055,0.000383,0.002091
273,0.996292,0.54551,0.000383,0.002086
274,0.996292,0.54551,0.000383,0.002084
275,0.996228,0.545278,0.000383,0.002085
276,0.996228,0.545278,0.000383,0.002083
277,0.996228,0.545278,0.000383,0.002075
278,0.996228,0.545278,0.000383,0.002067
279,0.996228,0.545278,0.000383,0.002065
280,0.996292,0.54551,0.000383,0.002059
281,0.996356,0.545749,0.000383,0.002054
282,0.996356,0.545749,0.000383,0.002051
283,0.996356,0.545749,0.000383,0.002045
284,0.99642,0.545996,0.000383,0.00204
285,0.99642,0.545996,0.000383,0.002028
286,0.99642,0.545996,0.000383,0.002021
287,0.996612,0.546793,0.000383,0.002015
288,0.996612,0.546793,0.000383,0.002008
289,0.996867,0.548003,0.000383,0.002002
290,0.996867,0.548003,0.000383,0.002002
291,0.996867,0.548003,0.000383,0.001996
292,0.996867,0.548003,0.000383,0.001993
293,0.996867,0.548003,0.000383,0.001992
294,0.996867,0.548003,0.000383,0.001993
295,0.996867,0.548003,0.000383,0.001986
296,0.996867,0.548003,0.000383,0.001983
297,0.996867,0.548003,0.000383,0.001979
298,0.996867,0.548003,0.000383,0.001977
299,0.996867,0.548003,0.000383,0.001977
300,0.996867,0.548003,0.000383,0.001978
301,0.996867,0.548003,0.000383,0.001978
302,0.997059,0.549044,0.000383,0.001968
303,0.997123,0.549421,0.000383,0.001959
304,0.997123,0.549421,0.000383,0.001954
305,0.997123,0.549421,0.000383,0.001948
306,0.997123,0.549421,0.000383,0.001944
307,0.997123,0.549421,0.000383,0.001941
308,0.997123,0.549421,0.000383,0.001939
309,0.997123,0.549421,0.000383,0.001929
310,0.997187,0.549814,0.000383,0.001924
311,0.997187,0.549814,0.000383,0.00192
312,0.997251,0.550225,0.000383,0.001918
313,0.997251,0.550225,0.000383,0.001913
314,0.997315,0.550655,0.000383,0.001916
315,0.997379,0.551105,0.000383,0.001912
316,0.997315,0.550655,0.000383,0.001912
317,0.997315,0.550655,0.000383,0.001906
318,0.997315,0.550655,0.000383,0.001906
319,0.997251,0.550225,0.000383,0.001907
320,0.997251,0.550225,0.000383,0.001907
321,0.997251,0.550225,0.000383,0.001908
322,0.997251,0.550225,0.000383,0.001907
323,0.997251,0.550225,0.000383,0.001901
324,0.997251,0.550225,0.000383,0.001899
325,0.997251,0.550225,0.000383,0.0019
326,0.997251,0.550225,0.000383,0.001897
327,0.997251,0.550225,0.000383,0.001897
328,0.997251,0.550225,0.000383,0.001899
329,0.997251,0.550225,0.000383,0.001899
330,0.997251,0.550225,0.000383,0.001896
331,0.997315,0.550655,0.000383,0.001893
332,0.997315,0.550655,0.000383,0.001888
333,0.997379,0.551105,0.000383,0.001883
334,0.997379,0.551105,0.000383,0.001884
335,0.997379,0.551105,0.000383,0.00188
336,0.997379,0.551105,0.000383,0.001877
337,0.997379,0.551105,0.000383,0.001871
338,0.997379,0.551105,0.000383,0.001866
339,0.997379,0.551105,0.000383,0.001862
340,0.997379,0.551105,0.000383,0.00186
341,0.997315,0.550655,0.000383,0.001862
342,0.997315,0.550655,0.000383,0.001861
343,0.997315,0.550655,0.000383,0.001861
344,0.997315,0.550655,0.000383,0.001861
345,0.997315,0.550655,0.000383,0.001856
346,0.997315,0.550655,0.000383,0.001853
347,0.997379,0.551105,0.000383,0.001844
348,0.997379,0.551105,0.000383,0.001844
349,0.997443,0.551577,0.000383,0.00184
350,0.997379,0.551105,0.000383,0.001839
351,0.997507,0.552072,0.000383,0.001834
352,0.997507,0.552072,0.000383,0.001834
353,0.997571,0.552592,0.000383,0.001828
354,0.997698,0.553715,0.000383,0.001823
355,0.997698,0.553715,0.000383,0.001823
356,0.997698,0.553715,0.000383,0.001823
357,0.997698,0.553715,0.000383,0.001821
358,0.997698,0.553715,0.000383,0.001815
359,0.997698,0.553715,0.000383,0.001812
360,0.997698,0.553715,0.000383,0.001812
361,0.997762,0.554323,0.000383,0.001812
362,0.997762,0.554323,0.000383,0.001812
363,0.997762,0.554323,0.000383,0.001811
364,0.997698,0.553715,0.000383,0.001808
365,0.997698,0.553715,0.000383,0.001808
366,0.997698,0.553715,0.000383,0.001808
367,0.997698,0.553715,0.000383,0.001807
368,0.997698,0.553715,0.000383,0.001808
369,0.997698,0.553715,0.000383,0.001808
370,0.997698,0.553715,0.000383,0.00181
371,0.99789,0.555645,0.000383,0.001806
372,0.99789,0.555645,0.000383,0.001805
373,0.99789,0.555645,0.000383,0.001805
374,0.997954,0.556364,0.000383,0.001801
375,0.997954,0.556364,0.000383,0.001801
376,0.997954,0.556364,0.000383,0.001799
377,0.997954,0.556364,0.000383,0.001797
378,0.997826,0.554965,0.000383,0.001795
379,0.997826,0.554965,0.000383,0.001792
380,0.997954,0.556364,0.000383,0.00179
381,0.998018,0.557128,0.000383,0.001787
382,0.998082,0.557941,0.000383,0.001781
383,0.998082,0.557941,0.000383,0.001781
384,0.998082,0.557941,0.000383,0.001781
385,0.998082,0.557941,0.000383,0.001781
386,0.998082,0.557941,0.000383,0.001781
387,0.998082,0.557941,0.000383,0.001778
388,0.998082,0.557941,0.000383,0.001774
389,0.998082,0.557941,0.000383,0.001773
390,0.998082,0.557941,0.000383,0.001771
391,0.998082,0.557941,0.000383,0.001771
392,0.998082,0.557941,0.000383,0.001771
393,0.998082,0.557941,0.000383,0.001771
394,0.998082,0.557941,0.000383,0.001771
395,0.998082,0.557941,0.000383,0.001776
396,0.998082,0.557941,0.000383,0.00177
397,0.998082,0.557941,0.000383,0.00177
398,0.998082,0.557941,0.000383,0.00177
399,0.998082,0.557941,0.000383,0.001773
400,0.998082,0.557941,0.000383,0.001771
401,0.997954,0.556364,0.000383,0.001773
402,0.997954,0.556364,0.000383,0.001771
403,0.997954,0.556364,0.000383,0.001776
404,0.997954,0.556364,0.000383,0.001776
405,0.997954,0.556364,0.000383,0.001776
406,0.997954,0.556364,0.000383,0.001776
407,0.99789,0.555645,0.000383,0.001774
408,0.99789,0.555645,0.000383,0.001776
409,0.99789,0.555645,0.000383,0.001773
410,0.99789,0.555645,0.000383,0.001773
411,0.99789,0.555645,0.000383,0.001773
412,0.99789,0.555645,0.000383,0.001773
413,0.99789,0.555645,0.000383,0.001773
414,0.99789,0.555645,0.000383,0.001774
415,0.99789,0.555645,0.000383,0.001774
416,0.99789,0.555645,0.000383,0.001774
417,0.99789,0.555645,0.000383,0.001774
418,0.997826,0.554965,0.000383,0.001777
419,0.997826,0.554965,0.000383,0.001777
420,0.997826,0.554965,0.000383,0.001777
421,0.998018,0.557128,0.000383,0.001775
422,0.998018,0.557128,0.000383,0.001771
423,0.998018,0.557128,0.000383,0.001771
424,0.998146,0.558807,0.000383,0.001764
425,0.998146,0.558807,0.000383,0.001764
426,0.998146,0.558807,0.000383,0.001761
427,0.998146,0.558807,0.000383,0.001761
428,0.998146,0.558807,0.000383,0.00176
429,0.998146,0.558807,0.000383,0.00176
430,0.998146,0.558807,0.000383,0.00176
431,0.998082,0.557941,0.000383,0.001763
432,0.998082,0.557941,0.000383,0.001763
433,0.998146,0.558807,0.000383,0.00176
434,0.998146,0.558807,0.000383,0.001763
435,0.998146,0.558807,0.000383,0.001763
436,0.998146,0.558807,0.000383,0.001761
437,0.998146,0.558807,0.000383,0.001761
438,0.998146,0.558807,0.000383,0.001761
439,0.998146,0.558807,0.000383,0.001761
440,0.998146,0.558807,0.000383,0.001761
441,0.998146,0.558807,0.000383,0.001761
442,0.998146,0.558807,0.000383,0.00176
443,0.998082,0.557941,0.000383,0.001759
444,0.998082,0.557941,0.000383,0.001759
445,0.998082,0.557941,0.000383,0.001759
446,0.998082,0.557941,0.000383,0.001759
447,0.998082,0.557941,0.000383,0.001759
448,0.998082,0.557941,0.000383,0.001759
449,0.998082,0.557941,0.000383,0.001759
450,0.998082,0.557941,0.000383,0.001759
451,0.998082,0.557941,0.000383,0.00176
452,0.998082,0.557941,0.000383,0.001759
453,0.998082,0.557941,0.000383,0.001756
454,0.998082,0.557941,0.000383,0.001756
455,0.998082,0.557941,0.000383,0.001752
456,0.998018,0.557128,0.000383,0.001756
457,0.998018,0.557128,0.000383,0.001756
458,0.998018,0.557128,0.000383,0.001756
459,0.998082,0.557941,0.000383,0.001763
460,0.998082,0.557941,0.000383,0.001763
461,0.998082,0.557941,0.000383,0.001758
462,0.998082,0.557941,0.000383,0.001758
463,0.998082,0.557941,0.000383,0.001758
464,0.998082,0.557941,0.000383,0.001758
465,0.998082,0.557941,0.000383,0.001758
466,0.998018,0.557128,0.000383,0.001757
467,0.998018,0.557128,0.000383,0.001757
468,0.998018,0.557128,0.000383,0.001757
469,0.998018,0.557128,0.000383,0.001755
470,0.998082,0.557941,0.000383,0.001756
471,0.998082,0.557941,0.000383,0.001756
472,0.998082,0.557941,0.000383,0.001756
473,0.998082,0.557941,0.000383,0.001756
474,0.998146,0.558807,0.000383,0.001758
475,0.998146,0.558807,0.000383,0.001758
476,0.998146,0.558807,0.000383,0.001758
477,0.998146,0.558807,0.000383,0.001758
478,0.998146,0.558807,0.000383,0.001758
479,0.998146,0.558807,0.000383,0.001758
480,0.998082,0.557941,0.000383,0.001759
481,0.998082,0.557941,0.000383,0.001759
482,0.998082,0.557941,0.000383,0.001759
483,0.998082,0.557941,0.000383,0.001759
484,0.998082,0.557941,0.000383,0.001759
485,0.998082,0.557941,0.000383,0.001757
486,0.998146,0.558807,0.000383,0.00175
487,0.998146,0.558807,0.000383,0.00175
488,0.998146,0.558807,0.000383,0.00175
489,0.998146,0.558807,0.000383,0.00175
490,0.998146,0.558807,0.000383,0.00175
491,0.998146,0.558807,0.000383,0.00175
492,0.998146,0.558807,0.000383,0.001746
493,0.998146,0.558807,0.000383,0.001746
494,0.998146,0.558807,0.000383,0.001748
495,0.998082,0.557941,0.000383,0.00175
496,0.998082,0.557941,0.000383,0.001751
497,0.998082,0.557941,0.000383,0.001754
498,0.99821,0.559731,0.000383,0.001751
499,0.998146,0.558807,0.000383,0.001755
500,0.998082,0.557941,0.000383,0.001756
501,0.998082,0.557941,0.000383,0.001756
502,0.998082,0.557941,0.000383,0.001756
503,0.998082,0.557941,0.000383,0.001756
504,0.998082,0.557941,0.000383,0.001756
505,0.998082,0.557941,0.000383,0.001754
506,0.998082,0.557941,0.000383,0.001755
507,0.998082,0.557941,0.000383,0.001754
508,0.998018,0.557128,0.000383,0.001755
509,0.998146,0.558807,0.000383,0.00175
510,0.998146,0.558807,0.000383,0.00175
511,0.998146,0.558807,0.000383,0.00175
512,0.998146,0.558807,0.000383,0.00175
513,0.998146,0.558807,0.000383,0.00175
514,0.998146,0.558807,0.000383,0.00175
515,0.998146,0.558807,0.000383,0.00175
516,0.998146,0.558807,0.000383,0.00175
517,0.998146,0.558807,0.000383,0.00175
518,0.998082,0.557941,0.000383,0.001751
519,0.998082,0.557941,0.000383,0.001755
520,0.998082,0.557941,0.000383,0.001755
521,0.998082,0.557941,0.000383,0.001748
522,0.998082,0.557941,0.000383,0.001748
523,0.998082,0.557941,0.000383,0.001748
524,0.998082,0.557941,0.000383,0.00175
525,0.998082,0.557941,0.000383,0.00175
526,0.998082,0.557941,0.000383,0.00175
527,0.998082,0.557941,0.000383,0.001745
528,0.998082,0.557941,0.000383,0.001745
529,0.99821,0.559731,0.000383,0.001742
530,0.99821,0.559731,0.000383,0.001742
531,0.99821,0.559731,0.000383,0.001742
532,0.998082,0.557941,0.000383,0.001746
533,0.998082,0.557941,0.000383,0.001746
534,0.998082,0.557941,0.000383,0.001746
535,0.998082,0.557941,0.000383,0.001746
536,0.998082,0.557941,0.000383,0.001746
537,0.998082,0.557941,0.000383,0.001746
538,0.998082,0.557941,0.000383,0.001746
539,0.998082,0.557941,0.000383,0.001746
540,0.998082,0.557941,0.000383,0.001746
541,0.998082,0.557941,0.000383,0.001746
542,0.998082,0.557941,0.000383,0.001744
543,0.998082,0.557941,0.000383,0.001744
544,0.998082,0.557941,0.000383,0.001744
545,0.998082,0.557941,0.000383,0.001744
546,0.998082,0.557941,0.000383,0.001744
547,0.998082,0.557941,0.000383,0.001744
548,0.998082,0.557941,0.000383,0.001741
549,0.998082,0.557941,0.000383,0.001741
550,0.998082,0.557941,0.000383,0.001738
551,0.998082,0.557941,0.000383,0.001738
552,0.998082,0.557941,0.000383,0.001738
553,0.998082,0.557941,0.000383,0.001737
554,0.998082,0.557941,0.000383,0.001737
555,0.998082,0.557941,0.000383,0.001737
556,0.998082,0.557941,0.000383,0.001737
557,0.998082,0.557941,0.000383,0.001737
558,0.99821,0.559731,0.000383,0.001734
559,0.99821,0.559731,0.000383,0.001734
560,0.998146,0.558807,0.000383,0.001736
561,0.998146,0.558807,0.000383,0.001736
562,0.998146,0.558807,0.000383,0.00173
563,0.998146,0.558807,0.000383,0.00173
564,0.998146,0.558807,0.000383,0.001727
565,0.998146,0.558807,0.000383,0.001727
566,0.998146,0.558807,0.000383,0.001727
567,0.998146,0.558807,0.000383,0.001727
568,0.998146,0.558807,0.000383,0.001727
569,0.998146,0.558807,0.000383,0.001727
570,0.998146,0.558807,0.000383,0.001727
571,0.998146,0.558807,0.000383,0.001727
572,0.998146,0.558807,0.000383,0.001727
573,0.998146,0.558807,0.000383,0.001725
574,0.998146,0.558807,0.000383,0.001725
575,0.998146,0.558807,0.000383,0.001725
576,0.998146,0.558807,0.000383,0.001724
577,0.998146,0.558807,0.000383,0.001722
578,0.998146,0.558807,0.000383,0.001722
579,0.998146,0.558807,0.000383,0.00172
580,0.998146,0.558807,0.000383,0.001718
581,0.998146,0.558807,0.000383,0.001718
582,0.998146,0.558807,0.000383,0.001714
583,0.998146,0.558807,0.000383,0.001714
584,0.998146,0.558807,0.000383,0.001714
585,0.998146,0.558807,0.000383,0.001714
586,0.99821,0.693962,0.000383,0.001711
587,0.99821,0.693962,0.000383,0.001711
588,0.99821,0.693962,0.000383,0.001711
589,0.99821,0.693962,0.000383,0.001711
590,0.99821,0.693962,0.000383,0.001711
591,0.99821,0.693962,0.000383,0.001711
592,0.99821,0.693962,0.000383,0.001711
593,0.99821,0.693962,0.000383,0.001711
594,0.99821,0.693962,0.000383,0.001711
595,0.99821,0.693962,0.000383,0.001711
596,0.99821,0.693962,0.000383,0.001711
597,0.99821,0.693962,0.000383,0.001709
598,0.99821,0.693962,0.000383,0.001709
599,0.99821,0.693962,0.000383,0.001709
600,0.99821,0.693962,0.000383,0.001709
601,0.99821,0.693962,0.000383,0.001713
602,0.99821,0.693962,0.000383,0.001713
603,0.99821,0.693962,0.000383,0.001712
604,0.99821,0.693962,0.000383,0.001712
605,0.99821,0.693962,0.000383,0.001712
606,0.99821,0.693962,0.000383,0.001712
607,0.99821,0.693962,0.000383,0.001712
608,0.998274,0.694886,0.000383,0.00171
609,0.998274,0.694886,0.000383,0.00171
610,0.998274,0.694886,0.000383,0.00171
611,0.998274,0.694886,0.000383,0.00171
612,0.998274,0.694886,0.000383,0.00171
613,0.998274,0.694886,0.000383,0.00171
614,0.998274,0.694886,0.000383,0.001708
615,0.998274,0.694886,0.000383,0.001708
616,0.998274,0.694886,0.000383,0.001703
617,0.998274,0.694886,0.000383,0.0017
618,0.998274,0.694886,0.000383,0.0017
