score,calibrated_score
0.0,0.00047354740365166705
0.0001,0.00047400802827959936
0.0002,0.0004744691007493487
0.00030000000000000003,0.00047493062149591477
0.0004,0.000475392590954719
0.0005,0.00047585500956160505
0.0006000000000000001,0.00047631787775283914
0.0007,0.0004767811959651103
0.0008,0.00047724496463553094
0.0009000000000000001,0.00047770918420163733
0.001,0.00047817385510138985
0.0011,0.0004786389777731735
0.0012000000000000001,0.0004791045526557981
0.0013000000000000002,0.0004795705801884991
0.0014,0.0004800370608109377
0.0015,0.0004805039949632011
0.0016,0.00048097138308580354
0.0017000000000000001,0.0004814392256196859
0.0018000000000000002,0.00048190752300621685
0.0019,0.00048237627568719266
0.002,0.00048284548410483806
0.0021000000000000003,0.0004833151487018064
0.0022,0.0004837852699211801
0.0023,0.00048425584820647126
0.0024000000000000002,0.00048472688400162184
0.0025,0.00048519837775100414
0.0026000000000000003,0.00048567032989942104
0.0027,0.0004861427408921071
0.0028,0.00048661561117472804
0.0029000000000000002,0.00048708894119338164
0.003,0.0004875627313945984
0.0031000000000000003,0.0004880369822253414
0.0032,0.000488511694133007
0.0033,0.0004889868675654256
0.0034000000000000002,0.0004894625029708612
0.0035,0.0004899386007980127
0.0036000000000000003,0.0004904151614960143
0.0037,0.000490892185514434
0.0038,0.0004913696733032775
0.0039000000000000003,0.0004918476253129855
0.004,0.000492326041994436
0.0041,0.0004928049237989437
0.004200000000000001,0.0004932842711782608
0.0043,0.0004937640845845775
0.0044,0.0004942443644705221
0.0045000000000000005,0.0004947251112891621
0.0046,0.0004952063254940037
0.0047,0.0004956880075389929
0.0048000000000000004,0.0004961701578785157
0.0049,0.0004966527769673984
0.005,0.0004971358652609085
0.0051,0.0004976194232147544
0.005200000000000001,0.0004981034512850865
0.0053,0.0004985879499284972
0.0054,0.0004990729196020214
0.0055000000000000005,0.0004995583607631372
0.0056,0.0005000442738697661
0.0057,0.0005005306593802733
0.0058000000000000005,0.0005010175177534682
0.0059,0.0005015048494486053
0.006,0.0005019926549253839
0.0061,0.0005024809346439491
0.006200000000000001,0.0005029696890648917
0.0063,0.0005034589186492493
0.0064,0.0005039486238585058
0.006500000000000001,0.0005044388051545932
0.0066,0.0005049294629998905
0.0067,0.0005054205978572252
0.0068000000000000005,0.0005059122101898734
0.006900000000000001,0.00050640430046156
0.007,0.0005068968691364597
0.0071,0.0005073899166791968
0.007200000000000001,0.0005078834435548458
0.0073,0.0005083774502289325
0.0074,0.0005088719371674334
